,word,file_path,saved
18858,కీకసకాయము,,False
18859,కీకసము,,False
18860,కీకారణ్యము,,False
18861,కీచకము,,False
18862,కీచకారాతి,,False
18863,కీచట్లాడు,,False
18864,కీచు,,False
18865,కీచుగొంతు,,False
18866,కీచుబిళ్ల,,False
18867,కీచుమను,,False
18868,కీచురాయి,,False
18869,కీచులాట,,False
18870,కీటక శాస్త్రము,,False
18871,కీటకం,,False
18872,కీటకనిరోధకము,,False
18873,కీటకభక్షణ మొక్క,,False
18874,కీటకములు,,False
18875,కీటకశాస్త్రము,,False
18876,కీటకాహార మొక్క,,False
18877,కీటభృంగన్యాయము,,False
18878,కీటమణి,,False
18879,కీటము,,False
18880,కీటు,,False
18881,కీటోద్ధారన్యాయము,,False
18882,కీడా,,False
18883,కీడు,,False
18884,కీడుకాలము,,False
18885,కీడుచేయు,,False
18886,కీడుపడు,,False
18887,కీడుపఱచు,,False
18888,కీడుపాటు,,False
18889,కీడ్పడు,,False
18890,కీత,,False
18891,కీతు,,False
18892,కీతులు.,,False
18893,కీదరబాదర,,False
18894,కీదృశము,,False
18895,కీనాశ,,False
18896,కీనాశము,,False
18897,కీనాశుడు,,False
18898,కీనీడ,,False
18899,కీమ,,False
18900,కీరకాయ,,False
18901,కీరకాయలు,,False
18902,కీరణమాలి,,False
18903,కీరదోసకాయ,,False
18904,కీరము,,False
18905,కీరితి,,False
18906,కీరేష్ఠము,,False
18907,కీర్ణము,,False
18908,కీర్తన,,False
18909,కీర్తనము,,False
18910,కీర్తనా భక్తి,,False
18911,కీర్తనీయము,,False
18912,కీర్తనీయుడు,,False
18913,కీర్తనుడు,,False
18914,కీర్తము,,False
18915,కీర్తి,,False
18916,కీర్తించు,,False
18917,కీర్తించుట,,False
18918,కీర్తితము,,False
18919,కీర్తిమంతుడు,,False
18920,కీర్తివ్రతము,,False
18921,కీర్తిశాలి,,False
18922,కీర్తిశేషుడు,,False
18923,కీల,,False
18924,కీలకం,,False
18925,కీలకము,,False
18926,కీలగొంతు,,False
18927,కీలప్రతికీలన్యాయం,,False
18928,కీలప్రతికీలన్యాయము,,False
18929,కీలము,,False
18930,కీలరి,,False
18931,కీలారి,,False
18932,కీలాలకుడు,,False
18933,కీలాలము,,False
18934,కీలి,,False
18935,కీలించు,,False
18936,కీలిక,,False
18937,కీలితము,,False
18938,కీలిని,,False
18939,కీలు,,False
18940,కీలు గుర్రం,,False
18941,కీలుకాడు,,False
18942,కీలుకొను,,False
18943,కీలుకొలువు,,False
18944,కీలుగంటు,,False
18945,కీలుగుడ్డ,,False
18946,కీలుపడు,,False
18947,కీలుబొమ్మ,,False
18948,కీలుమండి,,False
18949,కీలుమండె,,False
18950,కీళ్ళ వ్యాధులు,,False
18951,కీళ్ళు,,False
18952,కీవాడ,,False
18953,కీశము,,False
18954,కీశుడు,,False
18955,కీస,,False
18956,కీసర,,False
18957,కీసరమధ్యస్థము,,False
18958,కీసా,,False
18959,కు,,False
18960,కుంక,,False
18961,కుంకం,,False
18962,కుంకటి,,False
18963,కుంకటిమూగ,,False
18964,కుంకటివేరు,,False
18965,కుంకట్లు,,False
18966,కుంకుంబరిణె,,False
18967,కుంకుడు ఆకు,,False
18968,కుంకుడు కర్ర,,False
18969,కుంకుడు కాయ,,False
18970,కుంకుడు గింజ,,False
18971,కుంకుడు నూనె,,False
18972,కుంకుడు పుష్పము,,False
18973,కుంకుడు ఫలం,,False
18974,కుంకుడు వృక్షం,,False
18975,కుంకుడుకాయ పొడి,,False
18976,కుంకుడుచెట్టు,,False
18977,కుంకుడుపురుగు,,False
18978,కుంకుడువేరు,,False
18979,కుంకుమ,,False
18980,కుంకుమ పువ్వు,,False
18981,కుంకుమ భరిణ,,False
18982,కుంకుమపువ్వులు,,False
18983,కుంకుమపూలు,,False
18984,కుంకుమబరిణె,,False
18985,కుంకుమము,,False
18986,కుంకుమవృక్షము,,False
18987,కుంకుము,,False
18988,కుంగు,,False
18989,కుంచంగి,,False
18990,కుంచనము,,False
18991,కుంచములు,,False
18992,కుంచాలు,,False
18993,కుంచించు,,False
18994,కుంచిక,,False
18995,కుంచితము,,False
18996,కుంచియ,,False
18997,కుంచె,,False
18998,కుంచెకట్టు,,False
18999,కుంచెకత్తె,,False
19000,కుంచెకోత,,False
19001,కుంచెకోల,,False
19002,కుంచెడు,,False
19003,కుంచెలు,,False
19004,కుంజం,,False
19005,కుంజక,,False
19006,కుంజము,,False
19007,కుంజర,,False
19008,కుంజరం,,False
19009,కుంజరము,,False
19010,కుంజరశౌచన్యాయము,,False
19011,కుంజరస్నానన్యాయం,,False
19012,కుంజరాశనము,,False
19013,కుంజరి,,False
19014,కుంజరుడు,,False
19015,కుంజలము,,False
19016,కుంట భూమి,,False
19017,కుంటగలగరమొక్క,,False
19018,కుంటనకత్తె,,False
19019,కుంటముక్కు,,False
19020,కుంటముక్కుల,,False
19021,కుంటలు,,False
19022,కుంటి,,False
19023,కుంటించు,,False
19024,కుంటికుదుపు,,False
19025,కుంటికూనాక్షి,,False
19026,కుంటిగాము,,False
19027,కుంటితనము,,False
19028,కుంటివాడు,,False
19029,కుంటిసాకు,,False
19030,కుంటు,,False
19031,కుంటుగించు,,False
19032,కుంటుతూ,,False
19033,కుంటుదినము,,False
19034,కుంటుపడు,,False
19035,కుంటుపిచ్చుక,,False
19036,కుంటువాఱు,,False
19037,కుంటెన,,False
19038,కుంటెనకాడు,,False
19039,కుంటెనకుచ్చులు,,False
19040,కుంటెనముడి,,False
19041,కుంటెనీడు,,False
19042,కుంటేనీడు,,False
19043,కుంఠకుడు,,False
19044,కుంఠనము,,False
19045,కుంఠము,,False
19046,కుంఠితము,,False
19047,కుంఠుడు,,False
19048,కుండకీలుడు,,False
19049,కుండగోకరి,,False
19050,కుండధారోపాస్తిన్యాయం,,False
19051,కుండధారోపాస్తిన్యాయము,,False
19052,కుండపోగులు,,False
19053,కుండపోత,,False
